,Inter/Intra_CC,Intra_CC/n_res,Inter_CC/n_res,f_I/n_of_res,f_II/n_of_res,f_III/n_of_res,f_IV/n_of_res,f_V/n_of_res,Dist/n_res,Angle,Seq_Len,Chain_Dist/Seq_Len,Chain_Angle,Chain_ASA,Lip_Flag
40,5.4,0.4,2.7,-0.06799999999999998,-0.35290000000000005,-0.6144999999999999,0.2428,-0.6273,1.6388607025146484,147.44825744628906,11,1.4898733659224077,147.44825744628906,0.2210474367135227,1
41,5.4,0.4,2.7,-0.06799999999999998,-0.35290000000000005,-0.6144999999999999,0.2428,-0.6273,1.6388607025146484,147.44825744628906,11,1.4898733659224077,147.44825744628906,0.2210474367135227,1
42,5.4,0.4,2.7,-0.06799999999999998,-0.35290000000000005,-0.6144999999999999,0.2428,-0.6273,1.6388607025146484,147.44825744628906,11,1.4898733659224077,147.44825744628906,0.2210474367135227,1
43,5.4,0.4,2.7,-0.06799999999999998,-0.35290000000000005,-0.6144999999999999,0.2428,-0.6273,1.6388607025146484,147.44825744628906,11,1.4898733659224077,147.44825744628906,0.2210474367135227,1
44,5.4,0.4,2.7,-0.06799999999999998,-0.35290000000000005,-0.6144999999999999,0.2428,-0.6273,1.6388607025146484,147.44825744628906,11,1.4898733659224077,147.44825744628906,0.2210474367135227,1
45,5.4,0.4,2.7,-0.06799999999999998,-0.35290000000000005,-0.6144999999999999,0.2428,-0.6273,1.6388607025146484,147.44825744628906,11,1.4898733659224077,147.44825744628906,0.2210474367135227,1
46,5.4,0.4,2.7,-0.06799999999999998,-0.35290000000000005,-0.6144999999999999,0.2428,-0.6273,1.6388607025146484,147.44825744628906,11,1.4898733659224077,147.44825744628906,0.2210474367135227,1
47,5.4,0.4,2.7,-0.06799999999999998,-0.35290000000000005,-0.6144999999999999,0.2428,-0.6273,1.6388607025146484,147.44825744628906,11,1.4898733659224077,147.44825744628906,0.2210474367135227,1
48,5.4,0.4,2.7,-0.06799999999999998,-0.35290000000000005,-0.6144999999999999,0.2428,-0.6273,1.6388607025146484,147.44825744628906,11,1.4898733659224077,147.44825744628906,0.2210474367135227,1
49,5.4,0.4,2.7,-0.06799999999999998,-0.35290000000000005,-0.6144999999999999,0.2428,-0.6273,1.6388607025146484,147.44825744628906,11,1.4898733659224077,147.44825744628906,0.2210474367135227,1
50,0.1958762886597938,4.8,0.95,-0.20279999999999995,-0.03734999999999999,-0.13155000000000006,0.3753,-0.08920000000000002,0.9455314636230469,120.25421905517578,446,0.10787607201546297,53.55896759033203,0.0943712595921345,0
51,0.2153846153846154,3.2,0.7,-0.20995,-0.0022000000000000157,-1.3929999999999998,0.42835,-0.70355,0.9664196968078613,95.38544464111328,446,0.10787607201546297,53.55896759033203,0.0943712595921345,0
52,0.4,3.95,1.6,-0.07234999999999998,0.3793,-0.46469999999999995,0.2654500000000001,-0.1498,2.261798095703125,107.77852630615234,446,0.10787607201546297,53.55896759033203,0.0943712595921345,0
53,0.36363636363636365,1.6,0.6,0.03335000000000003,0.09190000000000001,-1.03795,0.48064999999999997,-0.7841000000000001,1.8736913681030274,153.58572387695312,446,0.10787607201546297,53.55896759033203,0.0943712595921345,0
54,0.012658227848101266,3.9,0.05,0.044500000000000005,-0.1743500000000001,0.16910000000000008,0.5065500000000001,0.14015,1.1091577529907226,100.89997100830078,446,0.10787607201546297,53.55896759033203,0.0943712595921345,0
55,0.046875,3.15,0.15,0.12990000000000002,0.17265,-1.4435999999999996,0.51845,-0.9871000000000001,0.6720456600189209,27.400691986083984,446,0.10787607201546297,53.55896759033203,0.0943712595921345,0
56,0.13432835820895522,3.3,0.45,0.10655,0.13994999999999996,-0.48965,0.5443499999999999,-0.29275,1.340670108795166,124.55387115478516,446,0.10787607201546297,53.55896759033203,0.0943712595921345,0
57,0.47619047619047616,2.05,1.0,0.007600000000000019,-0.11745000000000003,-0.3474999999999999,0.6348499999999999,0.035749999999999935,1.6101261138916017,148.18801879882812,446,0.10787607201546297,53.55896759033203,0.0943712595921345,0
58,0.21052631578947367,0.9,0.2,0.2729,0.10209999999999997,-0.4711999999999999,0.54985,-0.11159999999999995,0.8713787078857422,66.23296356201172,446,0.10787607201546297,53.55896759033203,0.0943712595921345,0
59,0.07954545454545454,4.35,0.35,-0.11034999999999999,-0.07714999999999998,-0.30244999999999994,0.33049999999999996,-0.25444999999999995,1.6217664718627929,118.86868286132812,446,0.10787607201546297,53.55896759033203,0.0943712595921345,0
60,0.39285714285714285,2.75,1.1,-0.17095000000000002,-0.07205000000000003,-0.8869499999999999,0.49795,-0.8168,0.8347710609436035,80.79620361328125,423,0.13625896625203163,73.95035552978516,0.11234892139549343,0
61,0.15151515151515152,3.25,0.5,-0.16795000000000004,-0.05285000000000002,-0.6819999999999997,0.6530500000000001,-0.05910000000000001,1.1886316299438477,93.60124206542969,423,0.13625896625203163,73.95035552978516,0.11234892139549343,0
62,0.0,3.466666666666667,0.0,-0.15066666666666664,0.007866666666666643,-0.053199999999999956,0.3798,-0.03906666666666667,0.7348180770874023,43.15658187866211,423,0.13625896625203163,73.95035552978516,0.11234892139549343,0
63,0.0,2.3,0.0,-0.11674999999999995,0.23364999999999997,0.3276,0.5639500000000001,0.82485,2.266920471191406,132.37698364257812,423,0.13625896625203163,73.95035552978516,0.11234892139549343,0
64,0.0,3.05,0.0,-0.0769,-0.50205,0.5954,0.4543000000000001,0.12579999999999997,1.2162699699401855,113.33246612548828,423,0.13625896625203163,73.95035552978516,0.11234892139549343,0
65,0.14285714285714285,2.4,0.35,-0.23149999999999998,0.3084999999999999,-1.1332499999999999,0.70685,-0.6401999999999999,0.8996134757995605,93.6239242553711,423,0.13625896625203163,73.95035552978516,0.11234892139549343,0
66,0.0,3.45,0.0,-0.26994999999999997,-0.12005000000000003,-0.6232500000000002,0.5362,-0.41515,0.6712699413299561,57.5203742980957,423,0.13625896625203163,73.95035552978516,0.11234892139549343,0
67,0.0196078431372549,2.5,0.05,-0.14675,-0.3444,-1.01165,0.6488500000000001,-0.7990500000000005,1.4228464126586915,116.59049224853516,423,0.13625896625203163,73.95035552978516,0.11234892139549343,0
68,0.08139534883720931,4.25,0.35,-0.36279999999999996,0.16439999999999994,-0.5750500000000001,0.5702,-0.37084999999999996,1.474613094329834,66.96885681152344,423,0.13625896625203163,73.95035552978516,0.11234892139549343,0
69,0.0,2.05,0.0,-0.010300000000000007,-0.057399999999999965,0.16520000000000007,0.5921500000000002,0.48055000000000003,1.9846199035644532,126.60044860839844,423,0.13625896625203163,73.95035552978516,0.11234892139549343,0
70,3.75,0.75,3.0,-0.27414999999999995,0.0005499999999999782,-0.9597,0.9357000000000001,-0.6113,0.8135976791381836,55.1699104309082,57,0.6557751705771998,78.05448913574219,0.10593929796388134,1
71,2.5185185185185186,1.3,3.4,-0.21449999999999997,-0.0936,-0.49870000000000003,0.9554000000000002,-0.16129999999999986,0.9430021286010742,61.10710525512695,57,0.6557751705771998,78.05448913574219,0.10593929796388134,0
72,4.5,0.65,3.15,-0.22385000000000002,-0.051200000000000044,-1.2475999999999998,0.8552999999999997,-0.9149,1.1062165260314942,55.6163444519043,57,0.6557751705771998,78.05448913574219,0.10593929796388134,1
73,2.4074074074074074,1.3,3.25,-0.29375,0.049,-0.8105499999999999,0.98325,-0.25179999999999997,1.636097526550293,103.67223358154297,57,0.6557751705771998,78.05448913574219,0.10593929796388134,0
74,2.4814814814814814,1.3,3.35,-0.35414999999999996,-0.1044,-0.8043999999999999,1.0255,-0.22779999999999995,1.5742218017578125,122.45405578613281,57,0.6557751705771998,78.05448913574219,0.10593929796388134,0
75,1.725,1.95,3.45,-0.41200000000000003,0.04420000000000001,-0.6043500000000002,0.9733500000000002,-0.17684999999999995,0.9448210716247558,53.01601791381836,57,0.6557751705771998,78.05448913574219,0.10593929796388134,1
76,2.85,0.95,2.85,-0.27414999999999995,0.0005500000000000282,-0.9597,0.9357000000000003,-0.6113,0.7451404571533203,46.882389068603516,57,0.6557751705771998,78.05448913574219,0.10593929796388134,0
77,2.4,0.75,2.0,0.13408333333333336,-0.17966666666666667,-0.7437499999999999,0.543,-0.003750000000000031,2.69464111328125,144.1869354248047,57,0.6557751705771998,78.05448913574219,0.10593929796388134,1
78,6.857142857142857,0.3,2.4,-0.12360000000000004,-0.04824999999999997,-1.3409,0.7753999999999999,-0.88795,0.7558751583099366,71.06915283203125,57,0.6557751705771998,78.05448913574219,0.10593929796388134,1
79,1.5806451612903225,1.6666666666666667,2.7222222222222223,-0.4405,0.023777777777777773,-0.8561666666666665,0.8410555555555557,-0.4310555555555555,1.5741037792629666,97.2947998046875,57,0.6557751705771998,78.05448913574219,0.10593929796388134,0
80,0.0,3.9,0.0,-0.12440000000000004,0.22904999999999998,-0.35455,0.13985000000000003,-0.11575000000000002,0.9759780883789062,43.504966735839844,191,0.19450715948773928,82.8639907836914,0.14145974382401016,0
81,0.042105263157894736,4.7,0.2,0.008350000000000012,0.17260000000000003,-0.6217,0.16714999999999997,-0.5033999999999998,1.492544937133789,90.49156951904297,191,0.19450715948773928,82.8639907836914,0.14145974382401016,0
82,0.0,4.85,0.0,-0.048449999999999986,-0.11140000000000003,-0.35295,0.21420000000000003,-0.18660000000000002,1.1903040885925293,162.39703369140625,191,0.19450715948773928,82.8639907836914,0.14145974382401016,0
83,0.0,5.05,0.0,-0.16329999999999995,-0.12545,-0.14905,0.008300000000000007,0.2277,0.9128182411193848,50.28528594970703,191,0.19450715948773928,82.8639907836914,0.14145974382401016,0
84,0.0,5.1,0.0,-0.15419999999999995,-0.060300000000000006,-0.35164999999999996,-0.05305000000000002,-0.08404999999999997,1.188288402557373,50.69479751586914,191,0.19450715948773928,82.8639907836914,0.14145974382401016,0
85,0.06315789473684211,4.7,0.3,-0.0379,-0.1366,0.30785000000000007,0.2263,0.06214999999999995,0.44393434524536135,13.845105171203613,191,0.19450715948773928,82.8639907836914,0.14145974382401016,0
86,0.0,3.45,0.0,0.22479999999999997,0.5870499999999998,-0.29285000000000005,0.3378,-0.13109999999999997,1.064338207244873,71.21947479248047,191,0.19450715948773928,82.8639907836914,0.14145974382401016,0
87,0.21951219512195122,2.0,0.45,-0.0692,0.6778,-0.46425,0.56365,-0.31445,0.7173557281494141,24.9631290435791,191,0.19450715948773928,82.8639907836914,0.14145974382401016,0
88,0.0,2.45,0.0,-0.2129,0.42584999999999995,-0.5117499999999999,0.4920500000000002,-0.3988500000000001,0.8881265640258789,49.896549224853516,191,0.19450715948773928,82.8639907836914,0.14145974382401016,0
89,0.0,2.55,0.0,-0.5598500000000001,0.13135,-0.3815,0.49275,0.024300000000000058,1.8590543746948243,123.28365325927734,191,0.19450715948773928,82.8639907836914,0.14145974382401016,0
90,2.1333333333333333,0.7,1.6,0.21270000000000006,0.15350000000000003,-2.0768999999999997,0.34759999999999996,-1.2068500000000002,0.38024044036865234,26.170879364013672,47,0.7158022941427028,57.52395248413086,0.2014766059000849,1
91,2.6,0.2,0.65,0.11695000000000003,-0.28835,-0.07139999999999994,0.36869999999999997,0.17679999999999996,1.842230987548828,155.62535095214844,47,0.7158022941427028,57.52395248413086,0.2014766059000849,1
92,2.5714285714285716,0.65,1.8,0.09895000000000001,0.16139999999999993,-1.5723499999999997,0.3969,-0.8646499999999999,0.5414190292358398,41.43315505981445,47,0.7158022941427028,57.52395248413086,0.2014766059000849,1
93,0.36363636363636365,0.7142857142857143,0.2857142857142857,0.011142857142857175,0.06149999999999995,-1.791,0.6695714285714286,-0.8831428571428573,1.349203654697963,110.72638702392578,47,0.7158022941427028,57.52395248413086,0.2014766059000849,1
94,4.0,0.4,1.8,0.24145000000000003,0.18269999999999992,-1.4704499999999996,0.31975,-0.7366499999999998,1.0250865936279296,89.14720153808594,47,0.7158022941427028,57.52395248413086,0.2014766059000849,1
95,2.1538461538461537,0.6,1.4,-0.06929999999999999,-0.2686,-0.8217499999999998,0.27625,-0.5412000000000001,1.1832218170166016,90.01119232177734,47,0.7158022941427028,57.52395248413086,0.2014766059000849,1
96,1.7692307692307692,0.6,1.15,-0.02429999999999999,-0.28769999999999996,-0.6448499999999999,0.28755,-0.36615000000000003,1.031107521057129,81.99301147460938,47,0.7158022941427028,57.52395248413086,0.2014766059000849,1
97,3.7777777777777777,0.4,1.7,0.21740000000000004,0.45299999999999996,-2.0122999999999998,0.22385000000000002,-1.2319,1.0531670570373535,110.65413665771484,47,0.7158022941427028,57.52395248413086,0.2014766059000849,1
98,2.4,0.25,0.75,-0.024874999999999994,-0.594625,0.19549999999999995,0.4205625,0.31212499999999993,1.8310468196868896,133.5890655517578,47,0.7158022941427028,57.52395248413086,0.2014766059000849,1
99,3.0,0.0,0.3,0.25410000000000005,-0.363,0.4993999999999999,0.42279999999999995,0.6426999999999998,2.3988107681274413,173.16302490234375,47,0.7158022941427028,57.52395248413086,0.2014766059000849,0
100,0.42105263157894735,2.8,1.2,0.15289999999999998,-0.45115000000000005,0.4346,0.27005,0.20709999999999998,0.5024312973022461,37.51136779785156,85,0.35898949118221507,110.67670440673828,0.126396828107328,0
101,0.935064935064935,3.8,3.6,-0.14905000000000002,0.09159999999999997,0.6139,0.0798,0.5476,0.5894914150238038,56.43722915649414,85,0.35898949118221507,110.67670440673828,0.126396828107328,0
102,0.32222222222222224,4.45,1.45,0.5104999999999998,-0.22455000000000003,0.5871999999999999,-0.03960000000000004,0.2763999999999999,0.6757749080657959,57.27791213989258,85,0.35898949118221507,110.67670440673828,0.126396828107328,0
103,0.017857142857142856,2.75,0.05,0.24014999999999992,-0.4307500000000001,-0.8822000000000001,0.1782,-0.7694500000000001,0.9258952140808105,79.30110931396484,85,0.35898949118221507,110.67670440673828,0.126396828107328,0
104,0.02564102564102564,2.533333333333333,0.06666666666666667,0.3280666666666667,-0.5556666666666668,-0.3032,0.1115333333333333,-0.3569333333333333,1.0028800328572591,50.0682258605957,85,0.35898949118221507,110.67670440673828,0.126396828107328,0
105,0.7349397590361446,4.1,3.05,-0.17485,0.03750000000000005,0.5415999999999999,0.20415,0.3375999999999999,0.571678352355957,47.78671646118164,85,0.35898949118221507,110.67670440673828,0.126396828107328,0
106,0.39705882352941174,3.35,1.35,0.5277,-0.28980000000000006,0.8506999999999998,-0.03035000000000001,0.4526,1.1341862678527832,147.7839813232422,85,0.35898949118221507,110.67670440673828,0.126396828107328,0
107,0.1346153846153846,7.357142857142857,1.0,-0.40614285714285714,-0.16414285714285715,0.029499999999999953,0.39057142857142857,-0.019142857142857097,1.2951480320521764,45.59489059448242,85,0.35898949118221507,110.67670440673828,0.126396828107328,0
108,0.18699186991869918,7.625,1.4375,-0.49568750000000006,-0.21468750000000003,0.2771874999999999,0.34149999999999997,0.060000000000000026,0.7803047299385071,25.49522590637207,85,0.35898949118221507,110.67670440673828,0.126396828107328,0
109,0.686046511627907,4.25,2.95,-0.06984999999999998,0.4040500000000001,0.54615,-0.02350000000000002,0.5129500000000001,0.8198368072509765,41.87626647949219,85,0.35898949118221507,110.67670440673828,0.126396828107328,0
110,0.5816733067729084,12.5,7.3,-0.1703,0.14189999999999997,-0.15955000000000005,0.31395000000000006,0.11600000000000002,0.9222480773925781,41.21440124511719,101,0.10484194047380202,120.18528747558594,0.11254415528816054,0
111,0.14347826086956522,11.45,1.65,0.24335000000000004,-0.05615,0.5077999999999999,0.27709999999999996,0.36769999999999997,1.6344045639038085,92.16545104980469,101,0.10484194047380202,120.18528747558594,0.11254415528816054,0
112,2.1176470588235294,3.35,7.2,-0.14279999999999998,0.49129999999999996,-0.65885,0.20155000000000003,-0.2102499999999999,1.0921599388122558,34.36297607421875,101,0.10484194047380202,120.18528747558594,0.11254415528816054,0
113,0.17204301075268819,4.6,0.8,0.29494999999999993,-0.051450000000000065,0.6009,0.25825000000000004,0.37959999999999994,0.6838776588439941,61.27284622192383,101,0.10484194047380202,120.18528747558594,0.11254415528816054,0
114,0.2625,3.95,1.05,0.12205000000000008,0.04904999999999999,-0.07765,0.047499999999999966,-0.14385,1.1388171195983887,125.62674713134766,101,0.10484194047380202,120.18528747558594,0.11254415528816054,0
115,0.09859154929577464,3.5,0.35,0.005399999999999977,-0.04815000000000003,0.4624499999999999,0.50475,0.10424999999999991,1.5698282241821289,141.37640380859375,101,0.10484194047380202,120.18528747558594,0.11254415528816054,0
116,0.38764044943820225,8.85,3.45,0.05470000000000004,0.41389999999999993,-0.37600000000000006,0.0038499999999999993,-0.2825000000000001,1.2043745040893554,41.631813049316406,101,0.10484194047380202,120.18528747558594,0.11254415528816054,0
117,0.155,18.09090909090909,2.8181818181818183,-0.7560000000000001,0.06254545454545456,0.15581818181818186,0.5528181818181819,-0.033363636363636345,3.5481175509366123,161.7607421875,101,0.10484194047380202,120.18528747558594,0.11254415528816054,0
118,0.18562874251497005,16.6,3.1,-0.8284,0.03619999999999997,-0.0499,0.5173,-0.16799999999999998,3.2856197357177734,171.40640258789062,101,0.10484194047380202,120.18528747558594,0.11254415528816054,0
119,1.9210526315789473,3.75,7.3,-0.1252,0.425,-0.6147,0.1947,-0.24779999999999996,0.9710151672363281,33.42810821533203,101,0.10484194047380202,120.18528747558594,0.11254415528816054,0
120,85.0,0.0,5.3125,0.30825,0.09256249999999999,0.6561875000000001,0.28131249999999997,0.10762500000000003,3.0053319931030273,159.71034240722656,27,2.7925971702293113,140.01524353027344,0.21808483719809743,1
121,72.0,0.0,3.6,0.011849999999999975,-0.0633,0.40135,0.34030000000000005,0.16764999999999994,2.8122652053833006,140.77557373046875,27,2.7925971702293113,140.01524353027344,0.21808483719809743,1
122,72.0,0.0,3.6,-0.08130000000000001,-0.018949999999999988,0.48535000000000006,0.39955,0.15089999999999998,2.836729621887207,132.7416229248047,27,2.7925971702293113,140.01524353027344,0.21808483719809743,1
123,92.0,0.0,5.111111111111111,0.25144444444444447,0.05683333333333334,0.3861111111111111,0.2911111111111111,-0.07738888888888887,2.964519288804796,144.18052673339844,27,2.7925971702293113,140.01524353027344,0.21808483719809743,1
124,53.0,0.0,4.416666666666667,0.3758333333333333,-0.1994166666666666,1.2933333333333332,0.3595833333333333,0.6113333333333333,3.163339614868164,152.36521911621094,27,2.7925971702293113,140.01524353027344,0.21808483719809743,1
125,90.0,0.0,5.294117647058823,0.2114705882352941,0.07070588235294117,0.5855882352941176,0.3378235294117648,0.02705882352941171,3.043836032643038,148.58045959472656,27,2.7925971702293113,140.01524353027344,0.21808483719809743,1
126,82.0,0.0,4.1,0.14825,-0.15289999999999998,0.5945999999999999,0.27580000000000005,0.13385000000000002,2.7872514724731445,134.01046752929688,27,2.7925971702293113,140.01524353027344,0.21808483719809743,1
127,57.0,0.0,4.75,-0.05233333333333334,-0.3541666666666667,0.11724999999999992,0.3088333333333333,0.14149999999999988,3.1030165354410806,169.19068908691406,27,2.7925971702293113,140.01524353027344,0.21808483719809743,1
