,IrIa_CC,Intra,Inter,L_CC,S_CC,f_I,f_II,f_III,f_IV,f_V,S_Dist,S_Ang,S_Ang/Dist,L_Seq_Len,L_Dist/Seq_Len,L_Ang,L_Ang*Dist,y
17,0.15,4.333333333333333,0.6666666666666666,5.0,0.0,0.18011111111111108,-0.42477777777777775,-1.0959999999999999,0.3950000000000001,-1.3843333333333332,1.4322245915730794,163.8636016845703,1.2711452224308302,69,0.31274485933607904,20.26096534729004,0.6336512757551396,0
18,0.15,4.333333333333333,0.6666666666666666,5.0,0.0,0.3763333333333333,-0.5863333333333333,-0.40022222222222226,0.3694444444444444,-0.7683333333333334,1.3642765680948894,167.16122436523438,1.3613043900193882,70,0.28276097433907643,24.491125106811523,0.6925134397862245,0
19,0.15,4.333333333333333,0.6666666666666666,5.0,0.0,0.1518888888888889,-0.5942222222222223,-0.31777777777777777,0.24522222222222226,-0.5406666666666666,1.4313763512505426,164.2575225830078,1.2749560385563126,71,0.32560509695133694,27.75834083557129,0.9038257258974445,0
20,0.11538461538461539,5.666666666666667,0.6666666666666666,6.333333333333333,0.0,-0.11066666666666664,-0.49833333333333335,-0.27177777777777756,0.18855555555555553,-0.4018888888888889,1.3697688844468858,167.3611602783203,1.3574681384988248,72,0.3162069320678711,22.37098503112793,0.707386054402923,0
21,0.07936507936507936,6.888888888888889,0.5555555555555556,7.222222222222222,0.2222222222222222,-0.14477777777777776,-0.30333333333333334,-0.842111111111111,0.14722222222222225,-0.6691111111111111,1.2866884867350261,171.02586364746094,1.4767547153740213,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
22,0.10204081632653061,5.333333333333333,0.5555555555555556,5.666666666666667,0.2222222222222222,0.1718888888888889,-0.256,-0.6156666666666666,-0.024222222222222218,-0.38466666666666666,1.551618258158366,154.2859649658203,1.1047599752702228,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
23,0.08064516129032258,6.777777777777778,0.5555555555555556,6.888888888888889,0.4444444444444444,0.3022222222222222,-0.3194444444444444,0.057555555555555596,-0.11744444444444443,0.013111111111111098,1.6636809243096247,137.03443908691406,0.9151413435865241,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
24,0.07462686567164178,7.333333333333333,0.5555555555555556,7.444444444444445,0.4444444444444444,0.11988888888888893,-0.4976666666666667,0.38233333333333325,0.08577777777777779,0.35711111111111105,1.4127450519137912,119.7001953125,0.941357092778203,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
25,0.0,8.333333333333334,0.0,7.555555555555555,0.7777777777777778,0.34977777777777774,-0.35444444444444445,0.1433333333333334,-0.08366666666666667,0.09822222222222216,1.1727880901760526,114.18309020996094,1.0816794835742074,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
26,0.0,7.111111111111111,0.0,6.222222222222222,0.8888888888888888,0.41888888888888887,-0.10533333333333335,0.08099999999999996,0.07655555555555553,0.28177777777777774,0.8885016971164279,54.81461715698242,0.6853955919891432,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
27,0.0,8.777777777777779,0.0,7.777777777777778,1.0,0.27022222222222225,-0.007000000000000006,0.25822222222222213,-0.06544444444444447,0.12788888888888886,1.2791832817925348,79.70479583740234,0.6922635224154432,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
28,0.0,11.333333333333334,0.0,10.222222222222221,1.1111111111111112,0.20622222222222222,0.10155555555555554,0.2484444444444444,0.0898888888888889,0.08388888888888889,0.864866680569119,50.123966217041016,0.6438696615380994,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
29,0.0,10.555555555555555,0.0,9.444444444444445,1.1111111111111112,0.43466666666666665,0.20066666666666663,-0.36788888888888904,0.10522222222222222,-0.3221111111111112,1.0227459801567926,57.90025329589844,0.6289599526897196,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
30,0.0,9.777777777777779,0.0,8.88888888888889,0.8888888888888888,0.20477777777777775,0.057444444444444395,-0.12888888888888894,0.27466666666666667,-0.06322222222222224,1.3464867273966472,59.08273696899414,0.4875062445804333,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
31,0.0,9.444444444444445,0.0,8.555555555555555,0.8888888888888888,0.1521111111111111,-0.04166666666666674,-0.024000000000000046,0.31799999999999995,-0.3393333333333334,0.9520201153225369,52.06138229370117,0.6075420984038674,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
32,0.0,9.0,0.0,8.0,1.0,0.1978888888888889,-0.29511111111111116,-0.0042222222222222505,0.3493333333333333,-0.536,1.1342639923095703,81.06544494628906,0.794029385300997,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
33,0.0,9.555555555555555,0.0,8.555555555555555,1.0,0.15033333333333332,-0.2601111111111112,-0.09000000000000001,0.31555555555555553,-0.6211111111111111,1.5498444239298503,111.96287536621094,0.8026242820446965,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
34,0.0,8.666666666666666,0.0,8.0,0.6666666666666666,0.23711111111111116,-0.3560000000000001,0.37544444444444447,0.3135555555555556,-0.07777777777777772,1.772228029039171,96.63520812988281,0.6058234061712542,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
35,0.0,8.88888888888889,0.0,8.333333333333334,0.5555555555555556,0.14211111111111108,-0.6003333333333333,0.46444444444444444,0.2411111111111111,-0.2164444444444445,1.462306022644043,89.97817993164062,0.6836336444095518,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
36,0.0547945205479452,8.0,0.4444444444444444,8.0,0.4444444444444444,0.04622222222222221,-0.8618888888888888,0.3668888888888888,0.22255555555555556,-0.2497777777777778,1.2598214679294162,112.07433319091797,0.9883627024997516,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
37,0.10344827586206896,6.333333333333333,0.6666666666666666,6.666666666666667,0.3333333333333333,0.07066666666666672,-0.9107777777777777,-0.03711111111111102,0.3195555555555556,-0.44177777777777777,1.420051998562283,161.57521057128906,1.2641365665889195,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
38,0.11320754716981132,5.777777777777778,0.6666666666666666,6.111111111111111,0.3333333333333333,0.05744444444444446,-0.9642222222222221,0.03522222222222224,0.2924444444444444,-0.28744444444444445,1.3439237806532118,169.5750274658203,1.401873555060085,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
39,0.12244897959183673,5.333333333333333,0.6666666666666666,5.666666666666667,0.3333333333333333,0.10500000000000001,-0.9992222222222222,0.1209999999999999,0.3262222222222222,-0.20233333333333337,1.570325533548991,143.28756713867188,1.013784341273544,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
40,0.1875,5.222222222222222,1.0,5.888888888888889,0.3333333333333333,-0.049333333333333326,-0.8015555555555557,0.20277777777777783,0.41455555555555557,0.036555555555555515,1.6050950156317816,134.9534912109375,0.9341374984156516,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
41,0.24324324324324326,4.0,1.0,5.0,0.0,-0.2427777777777778,-0.45655555555555555,0.18644444444444444,0.5181111111111112,0.35888888888888887,1.3873070610894098,147.6592559814453,1.182526243830051,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
42,0.3333333333333333,2.888888888888889,1.0,3.888888888888889,0.0,0.02122222222222223,-0.5083333333333333,0.5177777777777777,0.39,0.3672222222222223,1.2424880133734808,104.83380126953125,0.9374061120387877,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
43,0.36,2.6666666666666665,1.0,3.6666666666666665,0.0,-0.18577777777777782,-0.4097777777777778,0.7044444444444444,0.5216666666666667,0.33,1.608603795369466,94.8791732788086,0.6553137738603622,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
44,0.6,2.111111111111111,1.3333333333333333,3.4444444444444446,0.0,-0.1857777777777778,-0.40977777777777785,0.7044444444444444,0.5216666666666667,0.32999999999999996,1.1991684171888564,82.29029846191406,0.7624049506397697,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
45,0.5333333333333333,1.5555555555555556,0.8888888888888888,2.4444444444444446,0.0,-0.11566666666666665,-0.20422222222222222,0.7037777777777778,0.7342222222222223,0.3412222222222222,0.6881065898471408,61.0101432800293,0.9849942539189878,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
46,0.8571428571428571,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0,0.14833333333333332,-0.256,1.035111111111111,0.6061111111111113,0.34955555555555556,1.1708700391981337,72.4945068359375,0.6878800057426905,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
47,0.8571428571428571,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0,0.16155555555555554,-0.20255555555555554,0.9627777777777778,0.6332222222222224,0.19522222222222219,1.6923357645670574,96.8621826171875,0.6359115248997405,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
48,0.8571428571428571,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0,0.34388888888888886,-0.02433333333333335,0.6380000000000001,0.43000000000000005,-0.14877777777777781,1.3282910452948675,121.1037826538086,1.0129444449886031,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
49,0.1875,1.6666666666666667,0.3333333333333333,2.0,0.0,0.20977777777777773,-0.12133333333333335,0.6288888888888889,0.3727777777777777,-0.20400000000000004,1.2810655170016818,130.0627899169922,1.1279803880886703,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
50,0.16666666666666666,1.8888888888888888,0.3333333333333333,2.2222222222222223,0.0,0.40322222222222226,-0.4663333333333333,0.645222222222222,0.26922222222222225,-0.5263333333333333,1.6190782123141818,116.07198333740234,0.796502722128046,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
51,0.16666666666666666,1.8888888888888888,0.3333333333333333,2.2222222222222223,0.0,0.40322222222222215,-0.4663333333333333,0.645222222222222,0.26922222222222225,-0.5263333333333332,1.4796766704983182,125.62539672851562,0.9432688651543175,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
52,0.10344827586206896,3.111111111111111,0.3333333333333333,3.4444444444444446,0.0,0.2935555555555555,-0.6122222222222223,0.23211111111111105,0.309,-0.7735555555555556,1.0789596769544814,137.74989318847656,1.4184003363714581,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
53,0.0,3.111111111111111,0.0,3.111111111111111,0.0,0.35755555555555557,-0.7207777777777777,0.2418888888888889,0.15366666666666667,-0.7295555555555555,1.3343412611219618,163.66824340820312,1.3627582937454599,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
54,0.0,2.888888888888889,0.0,2.888888888888889,0.0,0.5645555555555555,-0.8193333333333334,0.055222222222222124,0.022000000000000006,-0.6923333333333335,1.5846806632147894,154.31863403320312,1.0819411843471667,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
55,0.0,2.888888888888889,0.0,2.888888888888889,0.0,0.5304444444444445,-0.6243333333333334,-0.5151111111111111,-0.019333333333333327,-0.9595555555555555,1.5689027574327257,145.67259216308594,1.0315934038682462,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
56,0.0,3.4444444444444446,0.0,3.3333333333333335,0.1111111111111111,0.37111111111111117,-0.47433333333333333,0.03888888888888885,0.12555555555555553,-0.37,1.4382435480753581,159.1292266845703,1.2292535136761635,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
57,0.0,5.333333333333333,0.0,4.777777777777778,0.5555555555555556,0.3711111111111111,-0.47433333333333344,0.038888888888888896,0.12555555555555553,-0.37,1.336754904852973,166.23904418945312,1.3816646312621557,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
58,0.0,5.111111111111111,0.0,4.444444444444445,0.6666666666666666,0.7122222222222222,-0.4758888888888889,-0.13866666666666663,0.05111111111111111,-0.27755555555555556,1.4230481253729925,155.98768615722656,1.2178514311159672,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
59,0.0,6.888888888888889,0.0,6.0,0.8888888888888888,0.6664444444444446,-0.22244444444444453,-0.1584444444444445,0.019777777777777773,-0.08088888888888891,1.6234423319498699,115.29498291015625,0.7890441618313183,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
60,0.0,7.111111111111111,0.0,6.222222222222222,0.8888888888888888,0.6206666666666667,0.030999999999999965,-0.17822222222222223,-0.01155555555555556,0.11577777777777779,1.5519590377807617,103.4603500366211,0.7406620413852385,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
61,0.0,6.888888888888889,0.0,5.888888888888889,1.0,0.8505555555555556,0.1742222222222222,-0.4172222222222223,-0.181,-0.1431111111111111,1.3502682579888239,127.8224868774414,1.0517413748259714,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
62,0.0,6.888888888888889,0.0,5.777777777777778,1.1111111111111112,0.8815555555555556,0.5271111111111111,-0.516,0.04677777777777776,-0.048444444444444436,1.054534700181749,75.79716491699219,0.7985531372541987,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
63,0.0,8.444444444444445,0.0,7.111111111111111,1.3333333333333333,0.849,0.5833333333333334,-0.40833333333333344,0.12644444444444441,0.09033333333333335,1.1802342732747395,73.76993560791016,0.6944289036428815,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
64,0.0,10.777777777777779,0.0,9.11111111111111,1.6666666666666667,0.5946666666666666,0.489,0.23466666666666658,0.19888888888888887,0.5412222222222222,0.614480177561442,32.712039947509766,0.5913964568435938,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
65,0.0,11.222222222222221,0.0,9.666666666666666,1.5555555555555556,0.754,0.33899999999999997,-0.31933333333333347,0.053999999999999986,-0.04833333333333334,0.8555559052361382,47.79253387451172,0.6206014068745381,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
66,0.0,9.88888888888889,0.0,8.777777777777779,1.1111111111111112,0.6595555555555556,0.3976666666666666,0.4309999999999998,-0.010333333333333354,0.479888888888889,1.367444568210178,60.65182876586914,0.492783744530325,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
67,0.0,9.11111111111111,0.0,8.11111111111111,1.0,0.5727777777777778,0.49355555555555547,-0.03444444444444455,-0.008333333333333352,-0.06344444444444447,1.1825735304090712,63.820579528808594,0.5995829534140396,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
68,0.0,8.88888888888889,0.0,7.777777777777778,1.1111111111111112,0.6185555555555555,0.24011111111111105,-0.014666666666666705,0.022999999999999982,-0.2601111111111111,1.3115841547648113,94.5018539428711,0.8005065099202389,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
69,0.0,10.555555555555555,0.0,9.444444444444445,1.1111111111111112,0.40177777777777784,0.08255555555555555,0.05111111111111108,-0.002333333333333348,-0.318,1.599153200785319,112.00590515136719,0.7781765953131635,73,0.28019492266929313,22.330581665039062,0.6256915602795956,0
70,0.0,10.222222222222221,0.0,9.222222222222221,1.0,0.17188888888888887,-0.060666666666666674,0.290111111111111,0.1671111111111111,-0.05911111111111104,1.9235844082302518,104.74974060058594,0.6050261046881628,72,0.25758422745598686,25.150054931640625,0.6478257470042282,0
71,0.0,9.777777777777779,0.0,8.88888888888889,0.8888888888888888,0.36533333333333334,-0.40566666666666673,0.30644444444444446,0.06355555555555555,-0.3814444444444444,1.6168231964111328,98.61273956298828,0.6776386035957443,71,0.21597408240949603,20.232019424438477,0.43695918304842,0
72,0.012195121951219513,9.0,0.1111111111111111,8.444444444444445,0.6666666666666666,0.0826666666666667,-0.4651111111111111,0.3496666666666666,-0.029444444444444433,-0.6575555555555556,1.241821077134874,107.9521484375,0.9658082199047148,70,0.19943038395472934,23.20810317993164,0.4628400928034742,0
73,0.015384615384615385,7.111111111111111,0.1111111111111111,6.888888888888889,0.3333333333333333,0.14666666666666664,-0.5736666666666667,0.35944444444444446,-0.18477777777777776,-0.6135555555555555,1.585131221347385,168.98382568359375,1.1844233684064829,69,0.16856074678725091,20.372081756591797,0.3433933314502044,0
74,0.017857142857142856,6.111111111111111,0.1111111111111111,5.888888888888889,0.3333333333333333,0.23344444444444445,-0.6695555555555556,0.8248888888888889,-0.1867777777777778,-0.07022222222222226,1.519971423678928,174.8208465576172,1.2778607780718247,68,0.21024078481337605,26.57347297668457,0.5586827813835203,0
75,0.0196078431372549,5.555555555555555,0.1111111111111111,5.333333333333333,0.3333333333333333,0.16855555555555554,-0.5782222222222222,0.6285555555555555,0.02244444444444444,-0.008888888888888898,1.5939438078138564,164.4408721923828,1.146209443881519,67,0.24238651901928346,33.542625427246094,0.8130280216077886,0
76,0.13725490196078433,5.555555555555555,0.7777777777777778,6.0,0.3333333333333333,-0.09666666666666666,-0.6427777777777778,0.9743333333333335,0.1892222222222222,0.2111111111111111,1.5992394553290472,145.37303161621094,1.0099448743386086,66,0.2065821560946378,31.468469619750977,0.6500824303046764,0
77,0.2,3.7777777777777777,0.7777777777777778,4.555555555555555,0.0,-0.09666666666666665,-0.6427777777777778,0.9743333333333335,0.1892222222222222,0.21111111111111108,1.6090998119778104,145.8290557861328,1.0069051973360281,65,0.2136734889103816,33.83076477050781,0.722873754102083,0
78,0.3888888888888889,2.125,0.875,3.0,0.0,0.016999999999999987,-0.649375,0.85975,0.2625,0.18599999999999997,1.4745863676071167,122.04409790039062,1.03447444514533,64,0.27255716919898987,40.865665435791016,1.1138230088612202,0
79,0.5833333333333334,1.5714285714285714,1.0,2.5714285714285716,0.0,0.16499999999999998,-0.6011428571428572,1.1975714285714287,0.11914285714285715,0.3428571428571428,1.4827687399727958,167.6241455078125,1.6148168608090325,63,0.2937263912624783,40.62827682495117,1.1933597135005887,0
80,0.5833333333333334,1.8333333333333333,1.1666666666666667,3.0,0.0,-0.0336666666666667,-0.45916666666666667,1.151,0.12016666666666669,0.5395,1.6979387601216633,135.18350219726562,1.3268071195177167,62,0.26943003746771044,38.04826736450195,1.0251346101599226,0
81,1.2,0.8,1.2,2.0,0.0,0.1608,-0.433,1.003,0.22359999999999997,0.5649999999999998,1.523800754547119,93.18182373046875,1.2228579736912164,61,0.3014993511262487,44.50800704956055,1.3419135245365008,0
82,8.0,0.0,1.6,1.6,0.0,0.09699999999999998,-0.31020000000000003,0.7525999999999999,0.0248,0.46719999999999995,2.309207725524902,124.16893768310547,1.0753314480653977,20,2.155690383911133,157.0769500732422,33.86092708069773,0
83,8.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.2558333333333333,-0.2081666666666667,0.017833333333333295,-0.022500000000000003,-0.15100000000000002,2.548245906829834,136.12852478027344,0.8902831393682127,20,2.155690383911133,157.0769500732422,33.86092708069773,0
84,13.0,0.0,1.8571428571428572,1.8571428571428572,0.0,0.07371428571428572,-0.31942857142857145,-0.19971428571428573,0.16157142857142856,-0.25971428571428573,2.1834470203944614,157.8175811767578,1.0324909897898866,20,2.155690383911133,157.0769500732422,33.86092708069773,0
85,17.0,0.0,2.125,2.125,0.0,0.25675000000000003,-0.28637500000000005,0.012999999999999984,0.196375,0.13487499999999997,1.8724558353424072,163.1222381591797,1.0888864921107149,20,2.155690383911133,157.0769500732422,33.86092708069773,0
86,17.0,0.0,1.8888888888888888,1.8888888888888888,0.0,0.18555555555555558,-0.07100000000000005,0.15933333333333333,0.29066666666666663,0.3492222222222222,1.9349070654975042,132.29022216796875,0.7596266408194992,20,2.155690383911133,157.0769500732422,33.86092708069773,0
87,17.0,0.0,1.8888888888888888,1.8888888888888888,0.0,0.3925555555555556,-0.16955555555555557,-0.02733333333333332,0.15899999999999995,0.3864444444444444,1.9141385820176866,131.71913146972656,0.7645532923278422,20,2.155690383911133,157.0769500732422,33.86092708069773,0
88,23.0,0.0,2.5555555555555554,2.5555555555555554,0.0,0.17733333333333332,-0.21522222222222226,0.5166666666666667,0.17077777777777775,0.6381111111111111,1.6580037011040583,135.85765075683594,0.9103889801437012,20,2.155690383911133,157.0769500732422,33.86092708069773,1
89,24.0,0.0,2.6666666666666665,2.6666666666666665,0.0,0.17733333333333332,-0.21522222222222226,0.5166666666666668,0.17077777777777778,0.6381111111111111,1.5564458635118272,163.4929962158203,1.1670558010139653,20,2.155690383911133,157.0769500732422,33.86092708069773,1
90,24.0,0.0,2.6666666666666665,2.6666666666666665,0.0,0.4858888888888889,-0.16055555555555556,0.4467777777777778,0.17599999999999996,0.8693333333333333,1.880011452568902,154.17344665527344,0.9111311832866523,20,2.155690383911133,157.0769500732422,33.86092708069773,1
91,17.0,0.0,1.8888888888888888,1.8888888888888888,0.0,0.6186666666666666,0.13622222222222216,0.05577777777777783,0.26688888888888884,0.6688888888888889,1.6475703981187608,159.01039123535156,1.0722837605084465,20,2.155690383911133,157.0769500732422,33.86092708069773,1
92,17.0,0.0,1.8888888888888888,1.8888888888888888,0.0,0.4984444444444445,0.13888888888888887,0.7078888888888889,0.3965555555555555,1.1749999999999998,1.8584865993923612,141.5784454345703,0.8463874830319035,20,2.155690383911133,157.0769500732422,33.86092708069773,1
93,12.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.4984444444444444,0.1388888888888889,0.7078888888888889,0.39655555555555555,1.175,2.076424492730035,121.49269104003906,0.6500821786232351,20,2.155690383911133,157.0769500732422,33.86092708069773,1
94,8.0,0.0,0.8888888888888888,0.8888888888888888,0.0,0.4984444444444445,0.13888888888888887,0.7078888888888888,0.39655555555555555,1.1749999999999998,1.9918560451931424,102.5926513671875,0.5722576021982333,20,2.155690383911133,157.0769500732422,33.86092708069773,1
95,8.0,0.0,0.8888888888888888,0.8888888888888888,0.0,0.7120000000000001,-0.05077777777777778,0.7269999999999999,0.32933333333333326,1.2675555555555558,2.005630281236437,115.73678588867188,0.6411416210276236,20,2.155690383911133,157.0769500732422,33.86092708069773,1
96,8.0,0.0,0.8888888888888888,0.8888888888888888,0.0,0.36000000000000004,-0.019444444444444438,0.6073333333333333,0.49811111111111106,0.9442222222222222,2.51637691921658,146.59571838378906,0.6472676586358848,20,2.155690383911133,157.0769500732422,33.86092708069773,1
97,2.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.6426666666666667,0.03999999999999998,0.5641111111111111,0.5911111111111111,1.2203333333333335,2.673393037584093,154.2162628173828,0.6409243958497424,20,2.155690383911133,157.0769500732422,33.86092708069773,1
98,1.0,0.0,0.125,0.125,0.0,0.49412500000000015,0.11512499999999998,0.5680000000000001,0.699625,1.1668749999999999,2.628147840499878,155.0191192626953,0.7372670603007669,20,2.155690383911133,157.0769500732422,33.86092708069773,0
99,1.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.3450000000000001,0.13942857142857143,0.43457142857142866,0.7367142857142858,0.9197142857142856,2.6077943529401506,157.759765625,0.8641737725841439,20,2.155690383911133,157.0769500732422,33.86092708069773,0
100,0.0,0.0,0.0,0.0,0.0,0.37100000000000005,-0.1841666666666667,0.7783333333333333,0.7893333333333333,1.305,2.469170252482096,160.72630310058594,1.0848141853670308,20,2.155690383911133,157.0769500732422,33.86092708069773,0
101,0.0,0.0,0.0,0.0,0.0,0.4516000000000001,-0.28619999999999995,0.49139999999999995,0.7656,1.3034,2.3131710052490235,161.43650817871094,1.395681953412683,20,2.155690383911133,157.0769500732422,33.86092708069773,0
102,1.6666666666666667,0.4,1.0,1.2,0.2,0.8309999999999998,0.17359999999999995,-0.004399999999999982,-0.1398,0.6278,2.6094430923461913,150.86045837402344,1.1561769409501343,11,1.2280594218860974,60.38401794433594,7.415516216788092,0
