,Inter/Intra_CC,Intra_CC,Inter_CC,Long_CC,Short_CC,f_I,f_II,f_III,f_IV,f_V,Dist,Angle,Seq_Len,Chain_Dist/Seq_Len,Chain_Angle,Lip_Flag
46,5.6,0.4,2.8,0.4,2.8,-0.06799999999999998,-0.35290000000000005,-0.6144999999999999,0.2428,-0.6273,1.6388607025146484,147.44825744628906,11,1.4898733659224077,147.44825744628906,1
47,5.6,0.4,2.8,0.4,2.8,-0.06799999999999998,-0.35290000000000005,-0.6144999999999999,0.2428,-0.6273,1.6388607025146484,147.44825744628906,11,1.4898733659224077,147.44825744628906,1
48,5.6,0.4,2.8,0.4,2.8,-0.06799999999999998,-0.35290000000000005,-0.6144999999999999,0.2428,-0.6273,1.6388607025146484,147.44825744628906,11,1.4898733659224077,147.44825744628906,1
49,5.6,0.4,2.8,0.4,2.8,-0.06799999999999998,-0.35290000000000005,-0.6144999999999999,0.2428,-0.6273,1.6388607025146484,147.44825744628906,11,1.4898733659224077,147.44825744628906,1
50,0.057692307692307696,5.15,0.3,0.75,4.7,0.2792,-0.02050000000000001,-0.02634999999999999,0.25585,0.14300000000000007,0.8754103660583497,135.83314514160156,446,0.10787607201546297,53.55896759033203,0
51,0.020833333333333332,2.35,0.05,0.2,2.2,-0.173,0.4099499999999999,-0.9059499999999998,0.3984,-0.64665,2.00683479309082,103.22091674804688,446,0.10787607201546297,53.55896759033203,0
52,0.07272727272727272,2.7,0.2,0.05,2.85,-0.062499999999999965,-0.023000000000000013,-1.1805499999999998,0.6496999999999999,-0.7965500000000001,0.9781461715698242,39.466922760009766,446,0.10787607201546297,53.55896759033203,0
53,0.11403508771929824,5.65,0.65,0.85,5.45,-0.38725,-0.3362,-0.6936000000000002,-0.01814999999999997,-0.5895499999999999,0.7715986251831055,44.120235443115234,446,0.10787607201546297,53.55896759033203,0
54,0.060240963855421686,4.1,0.25,0.55,3.8,-0.24829999999999997,-0.03390000000000005,-0.19355000000000017,0.31565,-0.08545000000000003,1.370192050933838,119.15998077392578,446,0.10787607201546297,53.55896759033203,0
55,0.390625,3.3157894736842106,1.3157894736842106,0.42105263157894735,4.2105263157894735,0.10963157894736848,0.11594736842105255,0.16136842105263158,0.10573684210526316,0.1623684210526315,1.766764992161801,137.55296325683594,446,0.10787607201546297,53.55896759033203,0
56,0.2972972972972973,1.8,0.55,0.35,2.0,-0.3285,0.15795000000000003,-0.7862000000000001,0.70025,-0.10419999999999999,0.6598352432250977,73.07355499267578,446,0.10787607201546297,53.55896759033203,0
57,0.2,2.95,0.6,0.35,3.2,-0.005600000000000016,0.41479999999999995,-0.47355,0.41755000000000003,-0.34695,2.2991905212402344,139.67066955566406,446,0.10787607201546297,53.55896759033203,0
58,0.0,2.3,0.0,0.3,2.0,0.11475000000000005,-0.04110000000000001,-0.8947500000000002,0.35075,-0.4141500000000001,1.6553800582885743,128.11058044433594,446,0.10787607201546297,53.55896759033203,0
59,0.15294117647058825,4.2,0.65,0.7,4.15,-0.18444999999999995,-0.32300000000000006,-0.06234999999999996,0.13224999999999998,-0.1355,1.1440258979797364,108.49091339111328,446,0.10787607201546297,53.55896759033203,0
60,0.0,3.45,0.0,0.2,3.25,-0.06835,0.022699999999999977,-0.20404999999999998,0.28145000000000003,-0.248,1.3638629913330078,111.17764282226562,423,0.13625896625203163,73.95035552978516,0
61,0.046153846153846156,3.2,0.15,0.5,2.85,-0.048049999999999995,0.2524,-0.6777500000000003,0.45305,-0.4967,0.7992436408996582,13.492348670959473,423,0.13625896625203163,73.95035552978516,0
62,0.07777777777777778,4.45,0.35,0.3,4.5,-0.3027000000000001,-0.3502,-0.8557999999999998,0.6998499999999999,-0.61995,0.9288130760192871,78.3588638305664,423,0.13625896625203163,73.95035552978516,0
63,0.09210526315789473,3.75,0.35,0.3,3.8,-0.40790000000000004,-0.32999999999999996,-0.6618000000000002,0.79145,-0.34985000000000005,1.073370361328125,127.44175720214844,423,0.13625896625203163,73.95035552978516,0
64,0.13636363636363635,2.1,0.3,0.4,2.0,0.08790000000000005,0.26399999999999996,-1.1899,0.12510000000000002,-1.1948,3.024007225036621,171.7925262451172,423,0.13625896625203163,73.95035552978516,0
65,0.07228915662650602,4.1,0.3,0.55,3.85,-0.05174999999999996,-0.03610000000000003,-0.30345000000000005,0.37025,-0.04239999999999999,0.8711017608642578,67.39906311035156,423,0.13625896625203163,73.95035552978516,0
66,0.2676056338028169,3.5,0.95,0.4,4.05,-0.32745,-0.10320000000000004,-0.8873,0.62425,-0.51265,1.6948688507080079,138.60313415527344,423,0.13625896625203163,73.95035552978516,0
67,0.14545454545454545,5.45,0.8,0.75,5.5,-0.27175,0.23135000000000003,-0.46175,0.41244999999999993,-0.2791499999999999,1.0675684928894043,49.84559631347656,423,0.13625896625203163,73.95035552978516,0
68,0.0,2.1,0.0,0.15,1.95,-0.010300000000000007,-0.057399999999999965,0.16520000000000007,0.5921500000000002,0.48055000000000003,1.9846199035644532,126.60044860839844,423,0.13625896625203163,73.95035552978516,0
69,1.0232558139534884,2.1,2.2,0.2,4.1,-0.13824999999999998,0.19725,-0.7035000000000002,0.5872499999999999,-0.08070000000000002,0.7332175731658935,63.67963790893555,423,0.13625896625203163,73.95035552978516,0
70,1.0212765957446808,2.3,2.4,0.2,4.5,-0.3248000000000001,0.26004999999999995,-0.6734,0.9337,-0.09729999999999994,0.5929155349731445,25.14499855041504,57,0.6557751705771998,78.05448913574219,1
71,1.725,1.95,3.45,0.3,5.1,-0.41200000000000003,0.04420000000000001,-0.6043500000000002,0.9733500000000002,-0.17684999999999995,0.9448210716247558,53.01601791381836,57,0.6557751705771998,78.05448913574219,1
72,2.727272727272727,0.625,1.875,0.125,2.375,0.03075000000000004,-0.06493750000000001,-1.0161250000000002,0.574125,-0.4283125,1.9228501319885254,140.8810577392578,57,0.6557751705771998,78.05448913574219,1
73,6.857142857142857,0.3,2.4,0.1,2.6,-0.12360000000000004,-0.04824999999999997,-1.3409,0.7753999999999999,-0.88795,0.7558751583099366,71.06915283203125,57,0.6557751705771998,78.05448913574219,1
74,1.1538461538461537,2.272727272727273,2.727272727272727,0.5454545454545454,4.454545454545454,-0.39272727272727276,0.044727272727272734,-0.7019090909090909,0.6810909090909092,-0.23336363636363633,1.5490783344615588,133.2506866455078,57,0.6557751705771998,78.05448913574219,0
75,9.571428571428571,0.3,3.35,0.25,3.4,-0.10275000000000001,-0.014150000000000041,-1.1842999999999997,0.7629499999999999,-0.8252,1.0480077743530274,61.608909606933594,57,0.6557751705771998,78.05448913574219,1
76,1.5806451612903225,1.6666666666666667,2.7222222222222223,0.3888888888888889,4.0,-0.4405,0.023777777777777773,-0.8561666666666665,0.8410555555555557,-0.4310555555555555,1.5741037792629666,97.2947998046875,57,0.6557751705771998,78.05448913574219,0
77,15.0,0.15,3.0,0.15,3.0,-0.10275000000000004,-0.01415000000000001,-1.1843,0.76295,-0.8252,1.006182861328125,79.48294067382812,57,0.6557751705771998,78.05448913574219,1
78,3.272727272727273,0.5263157894736842,1.894736842105263,0.21052631578947367,2.210526315789474,0.07331578947368425,0.016105263157894744,-1.2789999999999997,0.5599473684210526,-0.6833684210526317,1.8452568054199219,103.04501342773438,57,0.6557751705771998,78.05448913574219,1
79,1.5161290322580645,1.7647058823529411,2.764705882352941,0.4117647058823529,4.117647058823529,-0.4645294117647059,0.005999999999999992,-1.0367058823529411,0.8371176470588236,-0.5336470588235294,1.7891608967500574,93.38490295410156,57,0.6557751705771998,78.05448913574219,0
80,0.0,4.7,0.0,0.6,4.1,-0.060050000000000034,0.28645,-0.6016,0.1694,-0.4467499999999999,0.7245699882507324,37.635562896728516,191,0.19450715948773928,82.8639907836914,0
81,0.1276595744680851,4.65,0.6,0.55,4.7,-0.1807,-0.15130000000000002,-0.15799999999999997,0.4332000000000001,-0.003900000000000048,1.4691481590270996,113.94182586669922,191,0.19450715948773928,82.8639907836914,0
82,0.18181818181818182,2.15,0.4,0.45,2.1,-0.18379999999999996,0.33899999999999997,0.04775000000000003,0.58165,0.09124999999999998,0.4557041168212891,36.52220916748047,191,0.19450715948773928,82.8639907836914,0
83,0.0847457627118644,2.9,0.25,0.15,3.0,-0.12625,0.24284999999999995,-0.52085,0.46399999999999997,-0.15789999999999996,1.2152980804443358,59.818302154541016,191,0.19450715948773928,82.8639907836914,0
84,0.02857142857142857,4.6,0.13333333333333333,0.5333333333333333,4.2,-0.09933333333333332,-0.32939999999999997,0.8032000000000001,0.2924,-0.18619999999999992,2.3921468098958334,116.35800170898438,191,0.19450715948773928,82.8639907836914,0
85,0.28125,1.55,0.45,0.05,1.95,-0.03574999999999998,0.4176,-0.23699999999999993,0.6010999999999999,-0.09099999999999998,0.7023204803466797,47.10519790649414,191,0.19450715948773928,82.8639907836914,0
86,0.0,4.3,0.0,0.55,3.75,-0.20834999999999995,-0.25170000000000003,-0.42719999999999986,0.11469999999999995,0.12399999999999997,0.5391227245330811,51.762840270996094,191,0.19450715948773928,82.8639907836914,0
87,0.07865168539325842,4.4,0.35,0.55,4.2,-0.0686,0.07609999999999997,-0.5356500000000001,0.25234999999999996,-0.4202,1.2399069786071777,84.75180053710938,191,0.19450715948773928,82.8639907836914,0
88,0.0,2.9,0.0,0.3,2.6,-0.42645,-0.005150000000000021,-0.38235,0.4789,0.12175,1.9517208099365235,131.1311798095703,191,0.19450715948773928,82.8639907836914,0
89,0.2857142857142857,1.7,0.5,0.05,2.15,-0.11234999999999999,0.3368,-0.1987,0.5290499999999999,-0.03414999999999998,0.5008585929870606,11.634740829467773,191,0.19450715948773928,82.8639907836914,0
90,3.7,0.45,1.85,0.25,2.05,0.17784999999999998,0.3336999999999999,-1.84955,0.25365,-1.14515,1.0909708976745605,110.69345092773438,47,0.7158022941427028,57.52395248413086,1
91,2.1538461538461537,0.6,1.4,0.2,1.8,-0.06929999999999999,-0.2686,-0.8217499999999998,0.27625,-0.5412000000000001,1.1832218170166016,90.01119232177734,47,0.7158022941427028,57.52395248413086,1
92,1.6363636363636365,0.5882352941176471,1.0588235294117647,0.058823529411764705,1.588235294117647,0.061647058823529444,0.24482352941176466,-2.027470588235294,0.586,-1.0738823529411767,1.0633068084716797,86.5718765258789,47,0.7158022941427028,57.52395248413086,1
93,7.0,0.0,0.6363636363636364,0.09090909090909091,0.5454545454545454,0.13954545454545458,-0.3836363636363636,0.625909090909091,0.3482727272727273,0.6217272727272727,2.231718410145153,131.12818908691406,47,0.7158022941427028,57.52395248413086,0
94,2.2222222222222223,0.4,1.0,0.15,1.25,-0.04210000000000006,-0.25625,-0.15859999999999994,0.40525,0.02964999999999999,1.1241743087768554,118.02668762207031,47,0.7158022941427028,57.52395248413086,1
95,1.4545454545454546,0.625,1.0,0.0625,1.5625,0.007312500000000027,0.27131249999999996,-1.9663749999999998,0.6540625,-1.0251875000000001,1.1879388093948364,80.09930419921875,47,0.7158022941427028,57.52395248413086,1
96,4.0,0.4,1.8,0.15,2.05,0.24145000000000003,0.18269999999999992,-1.4704499999999996,0.31975,-0.7366499999999998,1.0250865936279296,89.14720153808594,47,0.7158022941427028,57.52395248413086,1
97,8.0,0.0,0.6666666666666666,0.08333333333333333,0.5833333333333334,0.07866666666666666,-0.46016666666666667,0.5126666666666667,0.4500833333333334,0.5577499999999999,1.9907906850179036,116.09156036376953,47,0.7158022941427028,57.52395248413086,0
98,0.5454545454545454,0.6666666666666666,0.4,0.0,1.0666666666666667,-0.004799999999999971,0.15066666666666662,-1.988933333333333,0.6696000000000001,-1.0007333333333335,1.1425947825113931,94.1788558959961,47,0.7158022941427028,57.52395248413086,1
99,2.090909090909091,0.5555555555555556,1.2777777777777777,0.16666666666666666,1.6666666666666667,0.10994444444444447,0.22127777777777774,-2.081777777777778,0.5255,-1.1171666666666669,0.7965478367275662,69.41246032714844,47,0.7158022941427028,57.52395248413086,1
100,0.8068181818181818,4.35,3.55,1.1,6.8,-0.07549999999999996,0.29009999999999997,0.5593,0.11374999999999998,0.4769499999999999,0.5602924346923828,27.44189453125,85,0.35898949118221507,110.67670440673828,0
101,0.1791044776119403,7.388888888888889,1.3333333333333333,0.8333333333333334,7.888888888888889,-0.3365,-0.21705555555555556,0.23688888888888884,0.24611111111111109,0.20994444444444432,0.7339288923475478,26.971384048461914,85,0.35898949118221507,110.67670440673828,0
102,0.2127659574468085,2.3,0.5,0.2,2.6,0.22755,-0.36485,-0.3598499999999999,0.2387,-0.4643500000000002,0.8316025733947754,80.27049255371094,85,0.35898949118221507,110.67670440673828,0
103,0.40298507462686567,3.3,1.35,0.65,4.0,0.6298499999999999,-0.4734,0.7313999999999999,0.011799999999999982,0.37089999999999995,1.1257370948791503,104.16051483154297,85,0.35898949118221507,110.67670440673828,0
104,0.22727272727272727,2.15,0.5,0.25,2.4,0.33604999999999996,-0.34645,-0.61665,0.19390000000000002,-0.5978,0.8565456390380859,100.85877227783203,85,0.35898949118221507,110.67670440673828,0
105,0.02564102564102564,2.7142857142857144,0.07142857142857142,0.42857142857142855,2.357142857142857,0.28500000000000003,-0.5825714285714286,-0.11021428571428571,0.15542857142857142,-0.2500714285714286,0.9113941192626953,39.229400634765625,85,0.35898949118221507,110.67670440673828,0
106,0.3559322033898305,5.85,2.1,0.8,7.15,-0.3181,-0.2826,0.5142999999999999,0.30655,0.24074999999999996,0.42843194007873536,33.70901870727539,85,0.35898949118221507,110.67670440673828,0
107,0.36082474226804123,4.8,1.75,1.05,5.5,0.23634999999999992,0.16795,0.6684,-0.10375000000000001,0.5525,1.04144229888916,121.0824203491211,85,0.35898949118221507,110.67670440673828,0
108,0.7228915662650602,4.1,3.0,1.05,6.05,0.00490000000000005,0.39685,0.6564499999999999,0.03635000000000001,0.5992500000000001,0.8951029777526855,59.32920455932617,85,0.35898949118221507,110.67670440673828,0
109,0.20833333333333334,2.35,0.5,0.35,2.5,0.2504,-0.43775,-0.32289999999999996,0.15660000000000002,-0.37510000000000004,1.0579713821411132,100.31616973876953,85,0.35898949118221507,110.67670440673828,0
110,0.038135593220338986,23.55,0.9,19.55,4.9,0.11455,0.21369999999999995,0.7477999999999999,0.17919999999999997,0.5059999999999999,0.4535611629486084,34.56333923339844,101,0.10484194047380202,120.18528747558594,0
111,0.0958904109589041,4.8,0.4666666666666667,2.6666666666666665,2.6,0.0542,-0.17133333333333337,-0.7165999999999998,0.34859999999999997,-0.6990000000000001,1.6809298197428386,155.0228729248047,101,0.10484194047380202,120.18528747558594,0
112,0.038834951456310676,20.55,0.8,17.2,4.15,0.29494999999999993,-0.051450000000000065,0.6009,0.25825000000000004,0.37959999999999994,0.6838776588439941,61.27284622192383,101,0.10484194047380202,120.18528747558594,0
113,0.23333333333333334,2.6363636363636362,0.6363636363636364,0.8181818181818182,2.4545454545454546,-0.04954545454545454,0.11754545454545454,-1.2869999999999997,0.31181818181818177,-1.087818181818182,1.7674617767333984,104.6399917602539,101,0.10484194047380202,120.18528747558594,0
114,0.5537688442211055,49.7,27.55,63.7,13.55,-0.08104999999999998,0.06289999999999996,0.07304999999999992,0.44370000000000004,0.29009999999999997,0.7909763336181641,24.383777618408203,101,0.10484194047380202,120.18528747558594,0
115,0.03723404255319149,9.35,0.35,6.25,3.45,-0.09215000000000002,-0.11905000000000002,0.49205,0.49334999999999996,0.07819999999999996,1.5529843330383302,155.82107543945312,101,0.10484194047380202,120.18528747558594,0
116,0.5831643002028397,49.25,28.75,64.35,13.65,-0.1703,0.14189999999999997,-0.15955000000000005,0.31395000000000006,0.11600000000000002,0.9222480773925781,41.21440124511719,101,0.10484194047380202,120.18528747558594,0
117,2.367816091954023,13.0,30.9,36.95,6.95,-0.028399999999999998,0.50945,-0.5508,0.24409999999999998,-0.15084999999999996,1.2849577903747558,55.4674072265625,101,0.10484194047380202,120.18528747558594,0
118,0.46,2.45,1.15,0.6,3.0,0.03200000000000001,-0.13595000000000002,0.39609999999999995,0.30785,0.014849999999999964,0.42727084159851075,27.998611450195312,101,0.10484194047380202,120.18528747558594,0
119,0.020512820512820513,19.45,0.4,15.3,4.55,0.11465000000000006,-0.03045000000000005,0.5013000000000001,0.4596000000000001,0.1948499999999999,1.5210125923156739,160.20928955078125,101,0.10484194047380202,120.18528747558594,0
120,30.0,0.0,3.0,0.5,2.5,-0.06720000000000001,-0.3962,0.3171999999999999,0.43620000000000003,0.45279999999999987,3.1363624572753905,158.42230224609375,27,2.7925971702293113,140.01524353027344,1
121,54.0,0.0,4.5,0.25,4.25,0.3758333333333333,-0.1994166666666666,1.2933333333333332,0.3595833333333333,0.6113333333333333,3.163339614868164,152.36521911621094,27,2.7925971702293113,140.01524353027344,1
122,96.0,0.0,7.384615384615385,3.3846153846153846,4.0,-0.03376923076923078,-0.16684615384615384,-0.017000000000000057,0.31746153846153846,0.02353846153846144,3.109866509070763,167.2449188232422,27,2.7925971702293113,140.01524353027344,1
123,121.0,0.0,6.05,2.2,3.85,0.14825,-0.15289999999999998,0.5945999999999999,0.27580000000000005,0.13385000000000002,2.7872514724731445,134.01046752929688,27,2.7925971702293113,140.01524353027344,1
124,105.0,0.0,5.526315789473684,2.3157894736842106,3.210526315789474,0.0019473684210526056,-0.11031578947368421,0.2594736842105263,0.40231578947368424,0.09689473684210519,2.893787986353824,143.65106201171875,27,2.7925971702293113,140.01524353027344,1
125,135.0,0.0,6.75,2.15,4.6,0.16275,0.04009999999999998,0.5647,0.32705000000000006,0.036799999999999944,2.871690368652344,136.5941162109375,27,2.7925971702293113,140.01524353027344,1
